Side,Nt,Nv,Nh,Lambdal,Lambdah,LambdalMin,LambdalMax,LambdahMin,LambdahMax,Delta,Kappa,Nu,M0,Sigma,T,Mean,StandardDeviation,Kurtosis,Hurst,GPH,ADF,GARCH,Hill
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.0,10000.0,0.1,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.0,10000.0,0.1,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.0,10000.0,0.325,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.0,10000.0,0.325,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.0,10000.0,0.55,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.0,10000.0,0.55,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.0,10000.0,0.775,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.0,10000.0,0.775,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.0,10000.0,1.0,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.0,10000.0,1.0,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.25,10000.0,0.1,7200000,-0.0001468778116014346,0.01860775899409882,132.59831527917973,0.506372525261851,0.706418566568041,-57.164075866810414,1.1025497216267688,0.11187447841650468
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.25,10000.0,0.1,7200000,1.9032833428665056e-7,4.902838496394475e-5,278.95774018325017,0.4423498042141673,0.0070769184925356205,-49.8252353299922,1.0004187726796199,1.1130931088890095
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.25,10000.0,0.325,7200000,-0.0001468778116014346,0.01860775899409882,132.59831527917973,0.506372525261851,0.706418566568041,-57.164075866810414,1.1025497216267688,0.11187447841650468
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.25,10000.0,0.325,7200000,1.9032833428665056e-7,4.902838496394475e-5,278.95774018325017,0.4423498042141673,0.0070769184925356205,-49.8252353299922,1.0004187726796199,1.1130931088890095
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.25,10000.0,0.55,7200000,-0.0001468778116014346,0.01860775899409882,132.59831527917973,0.506372525261851,0.706418566568041,-57.164075866810414,1.1025497216267688,0.11187447841650468
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.25,10000.0,0.55,7200000,1.9032833428665056e-7,4.902838496394475e-5,278.95774018325017,0.4423498042141673,0.0070769184925356205,-49.8252353299922,1.0004187726796199,1.1130931088890095
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.25,10000.0,0.775,7200000,-0.0001468778116014346,0.01860775899409882,132.59831527917973,0.506372525261851,0.706418566568041,-57.164075866810414,1.1025497216267688,0.11187447841650468
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.25,10000.0,0.775,7200000,1.9032833428665056e-7,4.902838496394475e-5,278.95774018325017,0.4423498042141673,0.0070769184925356205,-49.8252353299922,1.0004187726796199,1.1130931088890095
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.25,10000.0,1.0,7200000,-0.0001468778116014346,0.01860775899409882,132.59831527917973,0.506372525261851,0.706418566568041,-57.164075866810414,1.1025497216267688,0.11187447841650468
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.25,10000.0,1.0,7200000,1.9032833428665056e-7,4.902838496394475e-5,278.95774018325017,0.4423498042141673,0.0070769184925356205,-49.8252353299922,1.0004187726796199,1.1130931088890095
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.5,10000.0,0.1,7200000,-3.211936599447004e-5,0.006732969009357004,247.7110066746185,0.42852636138140454,0.5942103517458589,-50.06532327747501,0.9077033150344903,0.3092863166409645
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.5,10000.0,0.1,7200000,-3.836717997195901e-7,4.0624943287170274e-5,123.21554555275422,0.45300029414832776,0.22893189417355317,-59.554578682596464,0.9713478920710795,0.9957466732844972
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.5,10000.0,0.325,7200000,-3.211936599447004e-5,0.006732969009357004,247.7110066746185,0.42852636138140454,0.5942103517458589,-50.06532327747501,0.9077033150344903,0.3092863166409645
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.5,10000.0,0.325,7200000,-3.836717997195901e-7,4.0624943287170274e-5,123.21554555275422,0.45300029414832776,0.22893189417355317,-59.554578682596464,0.9713478920710795,0.9957466732844972
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.5,10000.0,0.55,7200000,-3.211936599447004e-5,0.006732969009357004,247.7110066746185,0.42852636138140454,0.5942103517458589,-50.06532327747501,0.9077033150344903,0.3092863166409645
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.5,10000.0,0.55,7200000,-3.836717997195901e-7,4.0624943287170274e-5,123.21554555275422,0.45300029414832776,0.22893189417355317,-59.554578682596464,0.9713478920710795,0.9957466732844972
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.5,10000.0,0.775,7200000,-3.211936599447004e-5,0.006732969009357004,247.7110066746185,0.42852636138140454,0.5942103517458589,-50.06532327747501,0.9077033150344903,0.3092863166409645
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.5,10000.0,0.775,7200000,-3.836717997195901e-7,4.0624943287170274e-5,123.21554555275422,0.45300029414832776,0.22893189417355317,-59.554578682596464,0.9713478920710795,0.9957466732844972
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.5,10000.0,1.0,7200000,-3.211936599447004e-5,0.006732969009357004,247.7110066746185,0.42852636138140454,0.5942103517458589,-50.06532327747501,0.9077033150344903,0.3092863166409645
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.5,10000.0,1.0,7200000,-3.836717997195901e-7,4.0624943287170274e-5,123.21554555275422,0.45300029414832776,0.22893189417355317,-59.554578682596464,0.9713478920710795,0.9957466732844972
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.75,10000.0,0.1,7200000,-3.210016886747546e-5,0.008643091801132829,217.37943647743657,0.4666427811564275,0.797020540221819,-52.83663722606229,0.9499999999202693,0.2836488153713054
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.75,10000.0,0.1,7200000,-4.88589434131247e-7,2.8594667327291815e-5,486.1888539607856,0.49271876940372894,0.04386724361699894,-52.340686736815165,0.8977586446037246,1.1041589550745163
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.75,10000.0,0.325,7200000,-3.210016886747546e-5,0.008643091801132829,217.37943647743657,0.4666427811564275,0.797020540221819,-52.83663722606229,0.9499999999202693,0.2836488153713054
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.75,10000.0,0.325,7200000,-4.88589434131247e-7,2.8594667327291815e-5,486.1888539607856,0.49271876940372894,0.04386724361699894,-52.340686736815165,0.8977586446037246,1.1041589550745163
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.75,10000.0,0.55,7200000,-3.210016886747546e-5,0.008643091801132829,217.37943647743657,0.4666427811564275,0.797020540221819,-52.83663722606229,0.9499999999202693,0.2836488153713054
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.75,10000.0,0.55,7200000,-4.88589434131247e-7,2.8594667327291815e-5,486.1888539607856,0.49271876940372894,0.04386724361699894,-52.340686736815165,0.8977586446037246,1.1041589550745163
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.75,10000.0,0.775,7200000,-3.210016886747546e-5,0.008643091801132829,217.37943647743657,0.4666427811564275,0.797020540221819,-52.83663722606229,0.9499999999202693,0.2836488153713054
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.75,10000.0,0.775,7200000,-4.88589434131247e-7,2.8594667327291815e-5,486.1888539607856,0.49271876940372894,0.04386724361699894,-52.340686736815165,0.8977586446037246,1.1041589550745163
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.75,10000.0,1.0,7200000,-3.210016886747546e-5,0.008643091801132829,217.37943647743657,0.4666427811564275,0.797020540221819,-52.83663722606229,0.9499999999202693,0.2836488153713054
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,2.75,10000.0,1.0,7200000,-4.88589434131247e-7,2.8594667327291815e-5,486.1888539607856,0.49271876940372894,0.04386724361699894,-52.340686736815165,0.8977586446037246,1.1041589550745163
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,3.0,10000.0,0.1,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,3.0,10000.0,0.1,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,3.0,10000.0,0.325,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,3.0,10000.0,0.325,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,3.0,10000.0,0.55,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,3.0,10000.0,0.55,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,3.0,10000.0,0.775,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,3.0,10000.0,0.775,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,3.0,10000.0,1.0,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,1.5,3.0,10000.0,1.0,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.0,10000.0,0.1,7200000,0.00012464316400660812,0.014418198132936206,433.38201668549874,0.47375374771943435,0.788812107757365,-53.57173144239911,0.9303161015529566,0.05586279030772877
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.0,10000.0,0.1,7200000,-4.614482306897269e-8,1.8253420841783757e-5,83.5205446336865,0.4817940512035856,0.10867145616328619,-51.187862308349196,0.9777839608942708,1.0458996698829153
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.0,10000.0,0.325,7200000,0.00012464316400660812,0.014418198132936206,433.38201668549874,0.47375374771943435,0.788812107757365,-53.57173144239911,0.9303161015529566,0.05586279030772877
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.0,10000.0,0.325,7200000,-4.614482306897269e-8,1.8253420841783757e-5,83.5205446336865,0.4817940512035856,0.10867145616328619,-51.187862308349196,0.9777839608942708,1.0458996698829153
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.0,10000.0,0.55,7200000,0.00012464316400660812,0.014418198132936206,433.38201668549874,0.47375374771943435,0.788812107757365,-53.57173144239911,0.9303161015529566,0.05586279030772877
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.0,10000.0,0.55,7200000,-4.614482306897269e-8,1.8253420841783757e-5,83.5205446336865,0.4817940512035856,0.10867145616328619,-51.187862308349196,0.9777839608942708,1.0458996698829153
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.0,10000.0,0.775,7200000,0.00012464316400660812,0.014418198132936206,433.38201668549874,0.47375374771943435,0.788812107757365,-53.57173144239911,0.9303161015529566,0.05586279030772877
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.0,10000.0,0.775,7200000,-4.614482306897269e-8,1.8253420841783757e-5,83.5205446336865,0.4817940512035856,0.10867145616328619,-51.187862308349196,0.9777839608942708,1.0458996698829153
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.0,10000.0,1.0,7200000,0.00012464316400660812,0.014418198132936206,433.38201668549874,0.47375374771943435,0.788812107757365,-53.57173144239911,0.9303161015529566,0.05586279030772877
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.0,10000.0,1.0,7200000,-4.614482306897269e-8,1.8253420841783757e-5,83.5205446336865,0.4817940512035856,0.10867145616328619,-51.187862308349196,0.9777839608942708,1.0458996698829153
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.25,10000.0,0.1,7200000,8.60458162585255e-5,0.023426816559517026,118.62237985394148,0.37633899475850574,0.8050080012598876,-48.167122701248815,1.0315965714092608,-0.053136999811787704
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.25,10000.0,0.1,7200000,-7.109382046654422e-8,1.626620028353588e-5,89.46434671362005,0.4974274576199124,0.10988505059664476,-53.267022525824245,0.9226455390762488,0.962163883904098
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.25,10000.0,0.325,7200000,8.60458162585255e-5,0.023426816559517026,118.62237985394148,0.37633899475850574,0.8050080012598876,-48.167122701248815,1.0315965714092608,-0.053136999811787704
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.25,10000.0,0.325,7200000,-7.109382046654422e-8,1.626620028353588e-5,89.46434671362005,0.4974274576199124,0.10988505059664476,-53.267022525824245,0.9226455390762488,0.962163883904098
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.25,10000.0,0.55,7200000,8.60458162585255e-5,0.023426816559517026,118.62237985394148,0.37633899475850574,0.8050080012598876,-48.167122701248815,1.0315965714092608,-0.053136999811787704
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.25,10000.0,0.55,7200000,-7.109382046654422e-8,1.626620028353588e-5,89.46434671362005,0.4974274576199124,0.10988505059664476,-53.267022525824245,0.9226455390762488,0.962163883904098
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.25,10000.0,0.775,7200000,8.60458162585255e-5,0.023426816559517026,118.62237985394148,0.37633899475850574,0.8050080012598876,-48.167122701248815,1.0315965714092608,-0.053136999811787704
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.25,10000.0,0.775,7200000,-7.109382046654422e-8,1.626620028353588e-5,89.46434671362005,0.4974274576199124,0.10988505059664476,-53.267022525824245,0.9226455390762488,0.962163883904098
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.25,10000.0,1.0,7200000,8.60458162585255e-5,0.023426816559517026,118.62237985394148,0.37633899475850574,0.8050080012598876,-48.167122701248815,1.0315965714092608,-0.053136999811787704
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.25,10000.0,1.0,7200000,-7.109382046654422e-8,1.626620028353588e-5,89.46434671362005,0.4974274576199124,0.10988505059664476,-53.267022525824245,0.9226455390762488,0.962163883904098
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.5,10000.0,0.1,7200000,-0.00012009237864754664,0.05943566125405542,116.41632497850048,0.36220150678391516,0.4639538830231794,-61.763322472601416,0.9874919833917296,0.19928428743488621
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.5,10000.0,0.1,7200000,2.3128710591317233e-8,3.357416496221201e-5,99.32598588125076,0.498307140864411,0.09426032490911351,-48.34807683349842,0.8630804272742683,0.9411406703327531
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.5,10000.0,0.325,7200000,-0.00012009237864754664,0.05943566125405542,116.41632497850048,0.36220150678391516,0.4639538830231794,-61.763322472601416,0.9874919833917296,0.19928428743488621
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.5,10000.0,0.325,7200000,2.3128710591317233e-8,3.357416496221201e-5,99.32598588125076,0.498307140864411,0.09426032490911351,-48.34807683349842,0.8630804272742683,0.9411406703327531
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.5,10000.0,0.55,7200000,-0.00012009237864754664,0.05943566125405542,116.41632497850048,0.36220150678391516,0.4639538830231794,-61.763322472601416,0.9874919833917296,0.19928428743488621
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.5,10000.0,0.55,7200000,2.3128710591317233e-8,3.357416496221201e-5,99.32598588125076,0.498307140864411,0.09426032490911351,-48.34807683349842,0.8630804272742683,0.9411406703327531
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.5,10000.0,0.775,7200000,-0.00012009237864754664,0.05943566125405542,116.41632497850048,0.36220150678391516,0.4639538830231794,-61.763322472601416,0.9874919833917296,0.19928428743488621
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.5,10000.0,0.775,7200000,2.3128710591317233e-8,3.357416496221201e-5,99.32598588125076,0.498307140864411,0.09426032490911351,-48.34807683349842,0.8630804272742683,0.9411406703327531
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.5,10000.0,1.0,7200000,-0.00012009237864754664,0.05943566125405542,116.41632497850048,0.36220150678391516,0.4639538830231794,-61.763322472601416,0.9874919833917296,0.19928428743488621
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.5,10000.0,1.0,7200000,2.3128710591317233e-8,3.357416496221201e-5,99.32598588125076,0.498307140864411,0.09426032490911351,-48.34807683349842,0.8630804272742683,0.9411406703327531
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.75,10000.0,0.1,7200000,-3.2782151887290856e-5,0.005223245309900294,174.8919496530874,0.3994883207710352,0.926889017429528,-52.87077847232618,1.0023929890185597,0.21685766271345647
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.75,10000.0,0.1,7200000,-7.66918321919876e-7,3.895804184323282e-5,205.10099467798844,0.4701958384843815,0.1568721867298343,-55.434285724759626,1.0392186541462323,1.0645886120830959
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.75,10000.0,0.325,7200000,-3.2782151887290856e-5,0.005223245309900294,174.8919496530874,0.3994883207710352,0.926889017429528,-52.87077847232618,1.0023929890185597,0.21685766271345647
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.75,10000.0,0.325,7200000,-7.66918321919876e-7,3.895804184323282e-5,205.10099467798844,0.4701958384843815,0.1568721867298343,-55.434285724759626,1.0392186541462323,1.0645886120830959
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.75,10000.0,0.55,7200000,-3.2782151887290856e-5,0.005223245309900294,174.8919496530874,0.3994883207710352,0.926889017429528,-52.87077847232618,1.0023929890185597,0.21685766271345647
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.75,10000.0,0.55,7200000,-7.66918321919876e-7,3.895804184323282e-5,205.10099467798844,0.4701958384843815,0.1568721867298343,-55.434285724759626,1.0392186541462323,1.0645886120830959
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.75,10000.0,0.775,7200000,-3.2782151887290856e-5,0.005223245309900294,174.8919496530874,0.3994883207710352,0.926889017429528,-52.87077847232618,1.0023929890185597,0.21685766271345647
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.75,10000.0,0.775,7200000,-7.66918321919876e-7,3.895804184323282e-5,205.10099467798844,0.4701958384843815,0.1568721867298343,-55.434285724759626,1.0392186541462323,1.0645886120830959
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.75,10000.0,1.0,7200000,-3.2782151887290856e-5,0.005223245309900294,174.8919496530874,0.3994883207710352,0.926889017429528,-52.87077847232618,1.0023929890185597,0.21685766271345647
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,2.75,10000.0,1.0,7200000,-7.66918321919876e-7,3.895804184323282e-5,205.10099467798844,0.4701958384843815,0.1568721867298343,-55.434285724759626,1.0392186541462323,1.0645886120830959
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,3.0,10000.0,0.1,7200000,-3.449081322489573e-5,0.005440221924049416,172.68081992721363,0.40251600126470666,0.9120225949127917,-52.93369717837039,1.0785538315042802,0.25340227800610976
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,3.0,10000.0,0.1,7200000,4.380528454661425e-7,3.5594334827978506e-5,290.0186637697191,0.518522164297179,0.6542580282291006,-53.683714451613554,0.9496703286905356,0.9969985165804262
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,3.0,10000.0,0.325,7200000,-3.449081322489573e-5,0.005440221924049416,172.68081992721363,0.40251600126470666,0.9120225949127917,-52.93369717837039,1.0785538315042802,0.25340227800610976
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,3.0,10000.0,0.325,7200000,4.380528454661425e-7,3.5594334827978506e-5,290.0186637697191,0.518522164297179,0.6542580282291006,-53.683714451613554,0.9496703286905356,0.9969985165804262
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,3.0,10000.0,0.55,7200000,-3.449081322489573e-5,0.005440221924049416,172.68081992721363,0.40251600126470666,0.9120225949127917,-52.93369717837039,1.0785538315042802,0.25340227800610976
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,3.0,10000.0,0.55,7200000,4.380528454661425e-7,3.5594334827978506e-5,290.0186637697191,0.518522164297179,0.6542580282291006,-53.683714451613554,0.9496703286905356,0.9969985165804262
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,3.0,10000.0,0.775,7200000,-3.449081322489573e-5,0.005440221924049416,172.68081992721363,0.40251600126470666,0.9120225949127917,-52.93369717837039,1.0785538315042802,0.25340227800610976
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,3.0,10000.0,0.775,7200000,4.380528454661425e-7,3.5594334827978506e-5,290.0186637697191,0.518522164297179,0.6542580282291006,-53.683714451613554,0.9496703286905356,0.9969985165804262
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,3.0,10000.0,1.0,7200000,-3.449081322489573e-5,0.005440221924049416,172.68081992721363,0.40251600126470666,0.9120225949127917,-52.93369717837039,1.0785538315042802,0.25340227800610976
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.0,3.0,10000.0,1.0,7200000,4.380528454661425e-7,3.5594334827978506e-5,290.0186637697191,0.518522164297179,0.6542580282291006,-53.683714451613554,0.9496703286905356,0.9969985165804262
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.0,10000.0,0.1,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.0,10000.0,0.1,7200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.0,10000.0,0.325,7200000,-2.590734973562961e-5,0.01191597929418237,115.81351398266659,0.41810050475880706,0.5483124431615273,-56.10306879234521,0.957037034256257,0.009721415530956798
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.0,10000.0,0.325,7200000,2.2478132565307132e-7,2.6113976565397147e-5,116.73663269837961,0.44376940650255536,0.006348453270006065,-52.369101999273695,0.8328766026058173,0.973902468367095
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.0,10000.0,0.55,7200000,-2.590734973562961e-5,0.01191597929418237,115.81351398266659,0.41810050475880706,0.5483124431615273,-56.10306879234521,0.957037034256257,0.009721415530956798
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.0,10000.0,0.55,7200000,2.2478132565307132e-7,2.6113976565397147e-5,116.73663269837961,0.44376940650255536,0.006348453270006065,-52.369101999273695,0.8328766026058173,0.973902468367095
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.0,10000.0,0.775,7200000,-2.590734973562961e-5,0.01191597929418237,115.81351398266659,0.41810050475880706,0.5483124431615273,-56.10306879234521,0.957037034256257,0.009721415530956798
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.0,10000.0,0.775,7200000,2.2478132565307132e-7,2.6113976565397147e-5,116.73663269837961,0.44376940650255536,0.006348453270006065,-52.369101999273695,0.8328766026058173,0.973902468367095
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.0,10000.0,1.0,7200000,-2.8347739055269377e-5,0.03490975418048143,42.81365884961622,0.35384063440179325,0.3964697306844054,-54.84212768455109,0.9612270175378037,0.2658626959011367
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.0,10000.0,1.0,7200000,8.775042167830956e-8,2.049149548653156e-5,48.41162000450672,0.4298213961218416,0.0023859123319972413,-54.50515394015152,0.695817978570799,1.057584391903976
1,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.25,10000.0,0.1,7200000,0.00014989539436984517,0.03818346848770369,42.92409283414771,0.35782037359427166,0.15232497363928588,-56.7177856010617,1.0364807823233244,0.554192974944727
2,1,1,6,20.0,15.0,5.0,40.0,5.0,40.0,0.1,2.5,2.25,10000.0,0.1,7200000,2.7437076063028684e-7,1.878175386680653e-5,151.86459888438688,0.41243378861977287,0.00582994395599413,-57.26062831077265,0.9500000000000001,0.9933322592166606
